time_s,shoulder_pan_position_rad,shoulder_lift_position_rad,elbow_flex_position_rad,wrist_flex_position_rad,wrist_roll_position_rad,shoulder_pan_velocity_rad_s,shoulder_lift_velocity_rad_s,elbow_flex_velocity_rad_s,wrist_flex_velocity_rad_s,wrist_roll_velocity_rad_s,shoulder_pan_acceleration_rad_s2,shoulder_lift_acceleration_rad_s2,elbow_flex_acceleration_rad_s2,wrist_flex_acceleration_rad_s2,wrist_roll_acceleration_rad_s2,active_joint_name,phase,motion_stage
0.550000000,0.028000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
0.600000000,0.032000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
0.650000000,0.036000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
0.700000000,0.040000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
0.750000000,0.044000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
0.800000000,0.048000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
0.850000000,0.052000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
0.900000000,0.056000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
0.950000000,0.060000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.000000000,0.064000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.050000000,0.068000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.100000000,0.072000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.150000000,0.076000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.200000000,0.080000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.250000000,0.084000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.300000000,0.088000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.350000000,0.092000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.400000000,0.096000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.450000000,0.100000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.500000000,0.104000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.550000000,0.108000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.600000000,0.112000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.650000000,0.116000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.700000000,0.120000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.750000000,0.124000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.800000000,0.128000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.850000000,0.132000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.900000000,0.136000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
1.950000000,0.140000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.000000000,0.144000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.050000000,0.148000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.100000000,0.152000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.150000000,0.156000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.200000000,0.160000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.250000000,0.164000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.300000000,0.168000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.350000000,0.172000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.400000000,0.176000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.450000000,0.180000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.500000000,0.184000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.550000000,0.188000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.600000000,0.192000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.650000000,0.196000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.700000000,0.200000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.750000000,0.204000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.800000000,0.208000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.850000000,0.212000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.900000000,0.216000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
2.950000000,0.220000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
3.000000000,0.224000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
3.050000000,0.228000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
3.100000000,0.232000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
3.150000000,0.236000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
3.200000000,0.240000000000,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.080000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,cruise,reference_to_pregrasp
3.250000000,0.243999183703,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.079428581763,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,decelerate,reference_to_pregrasp
3.300000000,0.247720612791,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.069428581763,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,decelerate,reference_to_pregrasp
3.350000000,0.250942041879,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.059428581763,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,decelerate,reference_to_pregrasp
3.400000000,0.253663470967,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.049428581763,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,decelerate,reference_to_pregrasp
3.450000000,0.255884900056,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.039428581763,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,decelerate,reference_to_pregrasp
3.500000000,0.257606329144,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.029428581763,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,decelerate,reference_to_pregrasp
3.550000000,0.258827758232,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.019428581763,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,decelerate,reference_to_pregrasp
3.600000000,0.259549187320,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.009428581763,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_pan,decelerate,reference_to_pregrasp
3.647142909,0.259771432705,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,end,reference_to_pregrasp
3.697142909,0.259771432705,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,settle,reference_to_pregrasp
3.747142909,0.259771432705,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,settle,reference_to_pregrasp
3.797142909,0.259771432705,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,settle,reference_to_pregrasp
3.847142909,0.259771432705,-0.350000000000,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,settle,reference_to_pregrasp
3.897142909,0.259771432705,-0.349750000000,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.010000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.200000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_lift,accelerate,reference_to_pregrasp
3.947142909,0.259771432705,-0.349000000000,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.020000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.200000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_lift,accelerate,reference_to_pregrasp
3.997142909,0.259771432705,-0.347750000000,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.030000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.200000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_lift,accelerate,reference_to_pregrasp
4.047142909,0.259771432705,-0.346023576480,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.035657053572,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_lift,decelerate,reference_to_pregrasp
4.097142909,0.259771432705,-0.344490723801,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.025657053572,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_lift,decelerate,reference_to_pregrasp
4.147142909,0.259771432705,-0.343457871122,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.015657053572,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_lift,decelerate,reference_to_pregrasp
4.197142909,0.259771432705,-0.342925018444,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.005657053572,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,0.000000000000,shoulder_lift,decelerate,reference_to_pregrasp
4.225428177,0.259771432705,-0.342845012806,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,end,reference_to_pregrasp
4.275428177,0.259771432705,-0.342845012806,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,settle,reference_to_pregrasp
4.325428177,0.259771432705,-0.342845012806,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,settle,reference_to_pregrasp
4.375428177,0.259771432705,-0.342845012806,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,settle,reference_to_pregrasp
4.425428177,0.259771432705,-0.342845012806,0.350000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,,settle,reference_to_pregrasp
4.475428177,0.259771432705,-0.342845012806,0.349750000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.010000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,elbow_flex,accelerate,reference_to_pregrasp
4.525428177,0.259771432705,-0.342845012806,0.349000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.020000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,elbow_flex,accelerate,reference_to_pregrasp
4.575428177,0.259771432705,-0.342845012806,0.347750000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.030000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,elbow_flex,accelerate,reference_to_pregrasp
4.625428177,0.259771432705,-0.342845012806,0.346000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.040000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,elbow_flex,accelerate,reference_to_pregrasp
4.675428177,0.259771432705,-0.342845012806,0.343750000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.050000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,elbow_flex,accelerate,reference_to_pregrasp
4.725428177,0.259771432705,-0.342845012806,0.341000000000,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.060000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,-0.200000000000,0.000000000000,0.000000000000,elbow_flex,accelerate,reference_to_pregrasp
4.775428177,0.259771432705,-0.342845012806,0.338064923897,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.054127409872,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.200000000000,0.000000000000,0.000000000000,elbow_flex,decelerate,reference_to_pregrasp
4.825428177,0.259771432705,-0.342845012806,0.335608553403,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.044127409872,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.200000000000,0.000000000000,0.000000000000,elbow_flex,decelerate,reference_to_pregrasp
4.875428177,0.259771432705,-0.342845012806,0.333652182910,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.034127409872,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.200000000000,0.000000000000,0.000000000000,elbow_flex,decelerate,reference_to_pregrasp
4.925428177,0.259771432705,-0.342845012806,0.332195812416,1.220000000000,0.000000000000,0.000000000000,0.000000000000,-0.024127409872,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.200000000000,0.000000000000,0.000000000000,elbow_flex,decelerate,reference_to_pregrasp
